Participant ID: ,"A runaway train is speeding down the tracks towards five people who will be killed if the train continues on its present course. You are standing next to the tracks, but you are too far away to warn them. Next to you there is someone else and, if this person falls to the tracks, the train will derail.If you decide to push this person onto the tracks, that will provoke the death of this person, but the train will not continue its course and you will have saved the lives of five people.Pushing the person onto the tracks is:",How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?",Suppose we can go back in time before the pandemic had exploded world-wide. A new technology allows governments to automatically collect personal information about our movements and the people we have physical contact with. Governments can also have access to biometric data such as our temperature and respiratory frequency. This allows identifying people at risk of having COVID-19 and limiting the propagation of the virus by selecting who is quarantined and who is notThe government of the country where you live evaluates a plan to use this technology but understands that it does not protect the personal data of its citizens and decides not to approve it. Not approving the plan is:,How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?","The near future of our societies and how we will get out of the periods of strict confinement is unclear, among 4 things because there are great unknowns in the mutation rates of the virus, its seasonal variance, the probability of being reinfected, and the degree of immunity that we will reach. Societies are likely to create a compromise between minimizing health risks and preserving our desired lifestyles.Knowing this, a government decides to forbid all kinds of public gatherings (including restaurants, bars, concerts, cinemas and theatres) until a vaccine is found. The government's decision is:",How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?","One of your close friends has high fever and was recently tested for COVID-19. The health authorities of your country have dictated that he should remain at home, in complete isolation, until the results are back. During this period, your friend went once to the supermarket to buy food. If the authorities find out about this, your friend might face prison and have a criminal record.You still do not know whether he will test positive for COVID-19 but decided to call the police and tell the authorities about this situation. Telling the authorities about this situation is:",How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?","Ventilators have become in many countries a limited resource and a medical bottleneck due to the COVID-19 outbreak. An ethics committee (EC) is deciding how to set priorities on who will be treated and who will not. One option is to treat people on a first-come first-serve basis. A second argument is made that significantly younger patients (under 30 years old) should be prioritized and that, even when chances of recovery are considered to be the same, the younger patient should be treated before older patients.The EC opts to implement the second option. Implementing the second option is:",How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?","A laboratory has all the necessary resources to develop a vaccine against coronavirus in only 4 weeks. However, to do so, the researchers need to violate ethical guidelines for the use of animals in scientific research. Particularly, the experiments will cause excessive stress and pain to hundreds of rodents.The laboratory requests an exceptional permission to perform these experiments, but the government decides to reject this request. The decision made by the government is:",How certain are you about your answer?,"Imagine this situation happened and you had to decide what to do, how much distress would you feel?",It is morally right to harm an innocent person if harming her is a necessary mean to helping several 4 innocent people.,It is permissible to torture an innocent person if this would be necessary to provide information to prevent a bomb going off that would kill hundreds of people.,Sometimes it is morally necessary for innocent people to die as collateral damage—if more people are saved overall.,It is morally wrong to keep money that one doesn’t really need if one can donate it to causes that provide effective help to those who would benefit a great deal.,"If the only way to save an4 person’s life during an emergency is to sacrifice one’s own leg, then one is morally required to make this sacrifice.",It is just as wrong to fail to help someone as it is to actively harm them yourself.,"From a moral point of view, we should feel obliged to give one of our kidneys to a person with kidney failure since we don’t need two kidneys to survive, but really only one to be healthy.","If the only way to ensure the overall well-being and happiness of the people is through the use of political oppression for a short, limited period, then political oppression should be used.","From a moral perspective, people should care about the well-being of all human beings on the planet equally; they should not favor the well-being of people who are especially close to them either physically or emotionally.","Thank you for reading and answering these questions.For us, it is very important that you have paid attention during the survey and that you have seriously answered all the questions.To confirm that you have paid attention and that you have read all the information in the survey, please provide the answer “0” to the next question. This is an attentional check and it helps us verifying who has followed the instructions and who has not.Following the instructions above, which of the following cities had best responded to the COVID-19 crisis? ",Age,Sex,Ethnicity:﻿,Which category best describes your highest level of education?,"Considering the next US presidential elections, which candidate do you prefer?"
152,31,34,60,53,42,61,38,57,44,62,35,55,58,61,61,59,30,66,4,4,4,3,5,3,3,5,3,0,26,1,1,1,2
153,10,35,92,46,5,63,81,7,83,54,29,72,36,30,63,7,96,11,2,4,5,3,2,3,2,2,2,0,44,1,1,2,0
154,1,79,99,98,99,0,1,99,1,50,50,50,99,99,0,1,99,1,4,4,7,4,4,3,4,1,7,0,56,1,1,1,0
155,0,66,100,17,84,100,4,100,17,17,97,95,0,90,100,12,96,100,1,1,2,6,5,5,5,2,7,0,64,0,1,2,1
156,0,100,100,100,100,100,19,91,82,0,100,100,20,68,100,0,100,29,2,4,2,3,5,2,4,1,4,0,59,0,1,2,1
157,44,50,95,65,67,68,43,100,3,50,50,36,0,53,68,71,84,67,2,1,1,3,1,4,4,4,6,0,42,0,1,2,1
158,0,88,100,50,50,99,0,99,50,96,84,56,0,96,99,100,86,88,1,1,1,7,6,6,6,2,6,0,53,0,4,2,1
159,0,100,100,49,49,92,9,97,14,24,96,53,2,94,92,36,52,66,1,1,1,1,4,6,1,1,3,0,60,0,1,2,2
160,0,100,53,100,100,74,0,100,69,100,100,100,0,82,74,100,100,0,1,6,1,4,6,7,1,4,7,0,47,1,1,2,0
161,23,70,99,75,32,99,5,99,29,63,12,99,1,88,99,87,62,72,1,1,2,5,1,7,2,2,6,0,57,0,1,1,1
162,26,89,100,0,100,100,28,100,0,100,100,62,0,68,100,100,100,0,1,2,4,6,5,6,6,4,7,0,39,0,1,2,1
163,1,99,100,67,57,88,39,43,60,38,23,58,30,12,88,75,56,68,1,1,4,1,1,2,2,3,5,0,31,0,1,1,1
164,0,100,100,100,100,77,0,96,5,100,100,100,0,77,77,1,0,100,2,6,3,2,7,4,6,4,5,0,31,1,2,2,1
165,2,0,100,7,16,97,44,84,63,0,0,51,17,32,97,2,7,77,3,4,4,6,4,3,1,5,6,0,65,0,1,2,2
166,0,100,98,93,100,75,54,89,59,0,100,83,16,65,75,50,50,32,1,1,4,1,3,4,1,1,4,0,38,1,1,1,0
167,0,84,100,76,59,100,0,100,9,100,100,100,0,100,100,76,29,66,1,1,1,4,1,6,3,2,7,0,45,0,1,2,1
168,0,100,94,100,100,75,28,100,0,9,86,9,100,41,75,85,73,98,1,1,2,1,1,1,3,1,2,0,45,1,1,1,0
169,10,71,81,87,74,62,61,68,36,57,24,72,23,43,62,63,57,38,3,6,3,3,3,4,3,3,5,0,40,1,1,2,0
170,0,51,100,10,91,78,12,79,14,93,93,8,21,77,78,52,53,53,2,2,5,4,4,6,6,1,4,0,63,0,1,1,1
171,23,0,100,10,87,100,0,89,77,76,76,100,7,88,100,78,1,89,4,3,1,7,4,7,7,5,3,0,69,0,1,1,1
172,29,18,100,84,91,16,92,100,0,82,28,100,0,98,16,72,96,12,1,2,1,3,1,3,1,2,1,0,31,0,0,2,1
173,0,76,100,100,96,69,17,100,87,0,99,81,100,69,69,100,100,0,2,2,2,6,5,2,5,1,6,0,51,1,1,2,1
174,98,98,99,35,62,71,63,71,50,50,49,72,29,50,71,3,99,2,2,1,3,1,1,2,1,4,2,0,55,1,1,2,1
175,42,24,99,69,44,96,41,70,88,56,40,99,11,43,96,94,87,96,4,3,4,4,5,4,5,3,6,0,42,0,2,1,1
176,1,99,99,49,50,50,51,49,50,50,51,50,52,50,50,50,50,50,1,1,5,6,6,4,1,4,4,0,51,0,0,1,2
177,0,67,100,6,92,99,0,50,71,62,32,98,72,99,99,49,98,28,4,5,3,1,3,5,3,3,2,0,33,0,1,1,1
178,0,100,7,100,100,25,7,100,0,15,93,78,100,92,25,0,100,0,2,1,2,1,1,2,1,1,1,0,44,1,1,2,0
179,82,83,99,16,92,98,15,92,50,57,67,100,15,96,98,50,50,58,1,4,1,4,2,5,2,3,6,0,21,0,0,1,1
180,0,100,100,32,67,100,46,100,100,81,100,100,0,67,100,50,75,92,1,1,4,3,4,1,4,4,4,0,27,1,1,1,2
181,0,99,60,100,100,100,0,98,0,61,60,65,0,100,100,100,100,19,1,1,2,3,1,3,2,1,7,0,64,0,1,2,1
182,1,100,100,93,84,73,27,38,78,38,22,74,31,63,73,25,87,62,2,1,3,3,5,5,5,1,3,0,61,0,1,0,0
183,26,50,99,99,99,99,79,83,79,25,86,99,73,50,99,23,80,78,4,2,6,3,5,5,6,4,5,0,62,0,1,1,0
184,15,34,100,47,42,87,47,61,85,76,46,63,33,43,87,71,55,56,2,3,4,2,2,6,2,3,4,0,44,1,1,1,2
185,8,36,97,84,74,84,23,37,89,35,32,71,37,77,84,31,9,61,5,6,5,3,2,4,2,2,3,0,47,0,1,2,0
186,36,42,100,100,100,79,0,75,30,0,100,99,1,100,79,60,19,86,3,7,4,1,1,1,1,4,1,0,42,0,1,1,2
187,10,85,95,57,39,31,16,95,11,11,86,28,89,77,31,41,42,64,2,5,6,1,2,4,2,5,6,0,68,0,1,1,0
188,1,99,99,99,100,99,50,99,1,1,99,0,99,98,99,1,99,2,1,1,4,1,1,1,1,1,3,0,37,0,1,2,0
189,0,100,77,100,100,0,100,31,37,74,23,65,19,100,0,100,100,0,2,2,5,5,1,1,7,7,6,0,33,1,1,2,0
190,25,76,88,67,40,95,50,89,18,51,22,91,21,18,95,81,90,72,1,1,1,6,5,6,6,1,6,0,64,0,4,1,1
191,0,100,97,100,100,92,17,55,64,4,82,8,57,91,92,100,91,84,1,4,2,4,1,6,1,5,6,0,69,0,1,1,2
192,32,76,91,61,64,55,74,74,65,42,67,60,37,83,55,26,62,63,2,2,4,4,2,3,3,3,4,0,46,1,1,1,0
193,0,100,100,100,100,72,0,67,65,29,43,96,77,100,72,83,78,88,1,1,1,1,1,1,1,1,1,0,39,0,1,2,0
194,36,31,70,84,76,69,52,62,31,42,55,37,23,39,69,43,32,56,3,3,3,4,5,5,3,3,5,0,25,1,1,1,1
195,38,86,86,82,92,85,35,78,89,65,88,86,29,71,85,29,35,90,4,5,5,5,4,5,7,2,3,0,58,1,1,2,0
196,50,15,100,41,43,85,20,76,66,33,56,93,19,52,85,47,56,98,4,2,3,6,5,5,5,4,5,0,43,1,1,1,1
197,29,34,61,39,69,68,33,44,61,67,70,44,57,37,68,31,40,67,6,3,4,5,5,5,4,5,5,0,32,0,1,2,1
198,35,23,100,100,100,100,69,55,60,92,98,81,26,35,100,100,71,75,4,5,5,6,6,6,6,4,4,0,67,0,1,1,0
199,63,14,99,55,34,67,43,80,55,55,20,63,12,35,67,27,65,31,4,5,4,4,4,5,5,3,2,0,21,1,1,1,1
200,100,100,0,100,100,0,0,100,0,100,100,0,0,100,0,100,100,0,7,1,7,1,1,1,1,7,1,0,20,1,0,1,1
201,22,76,86,88,97,69,88,72,83,75,63,88,72,84,69,26,78,59,2,5,5,5,2,2,5,1,6,0,50,1,1,1,1
202,15,61,100,55,54,100,16,60,69,45,50,99,23,49,100,14,72,75,4,4,3,5,4,4,5,3,5,0,20,0,3,1,1
203,3,24,100,50,50,100,17,96,74,66,33,100,18,83,100,56,50,63,3,2,3,3,5,4,3,4,6,0,57,0,1,1,1
204,0,100,100,100,100,100,50,100,0,0,100,0,100,49,100,100,100,0,2,2,3,1,1,4,1,2,2,0,62,0,1,1,0
205,15,100,98,21,98,42,17,99,3,89,98,89,2,96,42,11,98,7,5,3,5,6,5,5,5,6,5,0,55,0,0,1,0
206,0,51,100,100,99,68,50,77,50,12,81,98,0,50,68,100,99,0,3,4,2,5,1,6,4,1,5,0,30,0,0,2,1
207,0,100,100,28,100,100,0,100,53,0,100,100,0,100,100,100,100,100,1,1,1,7,1,7,4,4,7,0,74,0,1,2,1
208,0,100,100,100,100,100,0,100,1,100,100,100,0,100,100,0,100,0,1,7,2,7,3,5,5,5,4,0,59,0,1,2,0
209,0,99,100,90,90,94,1,71,89,3,94,83,79,99,94,94,93,99,1,1,4,4,2,3,1,1,6,0,69,0,1,2,0
210,5,98,97,79,60,80,17,84,42,73,81,90,7,88,80,67,40,86,3,3,5,5,3,5,3,3,5,0,64,0,0,2,1
211,9,91,100,50,30,100,26,95,33,79,70,92,6,77,100,0,100,82,1,2,1,6,6,7,6,1,7,0,34,0,1,1,1
212,1,99,98,99,99,99,1,99,2,99,99,1,1,99,99,99,99,1,1,1,1,7,1,7,1,2,7,0,39,1,0,1,1
213,1,100,77,100,100,92,4,89,83,24,86,92,26,97,92,92,98,80,1,1,1,2,1,7,1,1,7,0,33,0,1,2,1
214,18,88,82,91,93,86,80,91,86,74,81,79,90,82,86,24,79,69,5,7,5,1,1,1,1,5,1,0,55,1,1,2,1
215,0,100,0,98,98,1,50,73,1,1,99,1,50,75,1,49,72,1,1,1,1,1,1,1,1,1,4,0,73,0,1,2,1
216,51,51,58,97,83,51,58,84,0,49,49,10,13,51,51,49,49,0,4,5,5,5,4,5,5,4,7,0,37,1,1,1,1
217,6,92,93,98,99,30,2,92,51,50,5,98,9,99,30,95,85,62,1,2,2,3,1,3,1,1,1,0,34,0,1,1,1
218,0,100,100,78,78,27,69,100,0,0,100,20,0,69,27,39,50,50,1,1,4,1,1,4,1,4,1,0,31,1,1,2,1
219,72,65,87,100,100,71,54,100,66,0,100,3,100,35,71,95,96,24,1,1,5,2,1,2,1,1,3,0,30,0,1,2,1
220,0,98,99,27,94,90,1,97,16,50,97,97,2,97,90,25,87,19,1,5,1,4,1,7,5,1,4,0,38,1,0,1,1
221,35,79,68,85,77,55,61,58,61,41,59,70,35,68,55,45,57,48,5,6,5,3,4,3,4,5,6,0,24,1,3,2,2
222,0,100,57,100,100,33,30,100,0,0,100,0,0,100,33,100,100,0,3,3,3,7,3,3,4,3,4,0,37,1,1,2,2
223,21,51,100,35,66,100,60,79,62,57,64,100,15,35,100,50,50,99,4,5,4,4,3,4,2,4,3,0,34,0,1,1,1
224,16,74,97,31,81,87,20,85,49,89,91,50,90,82,87,31,64,39,3,7,3,2,1,2,1,1,4,0,52,1,2,2,0
225,2,82,4,68,86,97,48,37,88,25,26,61,47,68,97,98,95,3,1,1,1,1,1,2,1,1,3,0,48,0,1,1,2
226,0,100,100,100,100,99,74,95,3,58,38,93,4,56,99,98,100,99,1,1,1,6,6,6,6,5,6,0,55,0,1,1,0
227,3,97,92,93,88,85,53,87,69,32,62,88,93,54,85,46,49,78,2,6,4,5,2,2,4,2,5,0,37,0,1,2,0
228,92,97,50,35,64,65,20,83,22,0,100,0,13,50,65,0,100,0,4,7,4,1,1,1,1,1,7,0,47,1,1,2,0
229,1,99,98,99,99,99,1,99,1,49,50,99,1,99,99,99,99,1,1,1,1,6,1,4,4,4,7,0,60,0,1,2,1
230,0,100,100,93,100,45,0,78,45,37,100,7,56,100,45,37,80,26,1,1,4,5,2,4,1,3,7,0,40,0,0,1,2
231,13,73,100,98,97,99,10,29,100,36,34,94,65,70,99,68,16,100,1,1,2,1,4,2,2,1,3,0,41,0,1,1,1
232,6,86,91,74,75,75,56,95,9,62,33,77,7,23,75,42,66,62,4,2,2,2,4,4,4,2,6,0,44,1,1,1,1
233,1,31,97,80,66,97,26,66,23,75,29,73,26,26,97,6,85,14,4,6,4,5,2,6,2,6,2,0,66,0,1,1,1
234,50,16,100,100,62,41,7,0,79,37,75,36,51,97,41,83,55,76,4,4,2,1,4,2,1,4,5,0,35,1,3,2,1
235,26,73,97,93,91,65,30,55,68,84,84,32,53,64,65,63,67,69,4,4,4,3,5,4,2,3,3,0,41,0,1,2,0
236,8,99,96,11,11,5,0,98,96,4,97,5,3,3,5,99,93,98,7,1,3,7,1,4,4,1,1,0,69,0,1,1,0
237,71,84,82,93,93,67,64,61,57,48,56,54,73,80,67,27,60,60,4,6,4,5,4,3,4,4,5,0,39,1,2,2,2
238,0,100,88,100,100,96,19,100,66,0,100,83,100,59,96,0,77,57,1,1,3,3,1,4,1,1,2,0,61,0,1,2,1
239,1,99,99,99,99,99,1,85,85,1,100,99,15,99,99,99,99,99,1,1,3,5,4,7,2,1,4,0,54,0,1,1,1
240,49,100,0,100,100,0,100,100,0,0,100,0,100,100,0,100,100,0,4,7,7,1,1,4,1,1,1,0,44,0,0,2,2
241,15,79,93,77,87,57,20,80,32,71,87,12,0,79,57,11,89,13,2,1,4,3,1,2,2,4,2,0,52,1,1,2,0
242,74,67,100,51,28,36,76,84,23,27,81,65,80,64,36,37,39,72,4,6,5,3,1,3,1,3,5,0,50,1,1,1,2
243,0,100,100,52,51,74,66,86,28,82,81,88,5,58,74,20,69,31,3,3,3,5,2,1,3,2,1,0,24,1,1,1,1
244,70,85,79,0,84,88,37,75,25,85,100,58,0,67,88,17,70,61,4,7,6,2,3,4,2,2,4,0,28,1,1,2,0
245,2,99,99,68,68,26,2,90,18,99,99,61,15,99,26,2,98,28,1,3,1,2,1,4,1,5,3,0,71,1,2,2,1
246,15,91,100,64,32,100,61,72,92,41,33,79,67,33,100,12,82,83,1,6,3,3,5,2,5,3,4,0,30,0,1,2,0
247,0,100,100,98,100,90,86,78,23,16,65,93,10,71,90,2,100,0,2,2,5,3,1,1,1,1,6,0,34,0,0,2,1
248,75,46,98,15,75,91,67,68,59,100,94,66,6,54,91,57,78,78,6,6,6,5,6,5,7,6,6,0,47,0,2,2,1
249,0,100,100,86,80,100,76,100,83,16,84,100,0,73,100,8,94,100,1,2,1,6,5,6,5,1,6,0,36,1,3,2,1
250,0,100,100,100,100,100,0,0,100,8,74,100,0,100,100,100,100,0,1,7,1,4,4,4,1,7,1,0,70,0,1,2,1
251,50,0,100,31,66,91,14,86,50,49,50,49,14,70,91,8,85,70,4,5,4,2,5,6,4,4,4,0,60,0,1,1,2
252,32,67,99,59,54,22,3,97,4,92,95,68,4,98,22,93,96,82,2,1,4,2,1,6,1,1,2,0,67,0,1,2,1
253,100,100,100,100,84,93,94,94,34,0,100,66,5,88,93,0,89,61,5,7,6,7,2,1,1,6,5,0,36,1,1,2,1
254,11,90,100,93,87,100,0,79,13,74,27,76,12,79,100,0,76,13,2,1,5,4,4,6,4,2,7,0,60,0,1,2,1
255,0,100,61,94,93,100,31,82,59,53,11,73,90,42,100,75,77,25,4,3,3,1,2,4,1,1,4,0,37,0,1,1,0
256,23,100,100,100,100,55,48,80,9,24,71,95,85,52,55,0,70,47,4,4,4,3,4,4,4,5,4,0,19,1,1,1,0
257,60,39,96,28,63,81,53,95,21,71,63,89,8,23,81,33,76,81,5,6,4,4,4,3,6,7,5,0,23,0,1,1,1
258,84,50,100,50,0,70,65,100,0,75,35,95,0,49,70,27,61,40,4,4,3,2,1,2,3,4,5,0,20,1,1,1,1
259,0,100,100,100,100,0,0,100,0,100,100,0,0,100,0,100,100,0,4,1,4,4,4,4,4,7,1,0,64,0,1,1,1
260,0,100,100,100,100,9,0,100,0,0,100,0,100,100,9,70,58,73,1,2,4,1,1,1,1,1,2,0,64,0,1,1,2
261,0,84,60,100,98,26,18,86,19,11,82,64,16,100,26,0,93,0,1,2,2,2,5,3,3,1,6,0,62,1,0,2,1
262,69,27,82,20,38,78,77,100,0,23,39,68,0,20,78,0,100,0,4,5,5,3,3,5,6,6,4,0,39,1,1,1,1
263,0,100,100,100,100,15,0,77,21,16,68,0,77,100,15,100,100,90,1,1,1,7,1,1,1,1,7,0,43,0,0,2,1
264,0,100,0,100,100,63,38,46,62,0,100,3,34,69,63,53,79,39,5,4,3,6,3,2,4,5,5,0,28,1,0,1,2
265,0,100,100,95,94,100,3,100,13,84,70,100,100,94,100,13,91,80,4,5,5,4,2,7,4,1,2,0,62,0,1,0,0
266,100,100,100,30,63,74,50,63,50,81,43,70,23,32,74,50,32,45,5,4,6,3,2,4,2,3,3,0,39,1,1,1,2
267,82,78,90,31,66,56,73,34,17,9,88,55,58,68,56,13,68,22,5,6,5,2,1,2,1,1,1,0,28,1,1,2,2
268,74,73,100,81,48,100,80,94,48,76,76,100,13,80,100,100,79,100,4,3,3,5,3,7,4,3,7,0,33,0,1,2,1
269,3,99,99,68,59,98,2,99,4,50,51,96,2,99,98,51,49,51,4,4,4,4,4,4,4,4,4,0,58,0,0,2,1
270,0,100,81,100,100,81,0,100,26,0,100,0,100,76,81,100,100,0,1,5,4,1,1,5,1,1,1,0,68,0,1,2,0
271,1,98,1,100,100,51,0,97,52,0,100,46,98,100,51,100,100,0,1,1,1,5,4,6,3,2,5,0,43,1,0,1,1
272,60,41,100,26,75,63,78,80,79,0,100,0,77,76,63,31,83,44,4,3,5,5,3,5,2,3,5,0,29,1,1,1,0
273,79,23,73,27,71,76,67,32,72,25,71,31,27,33,76,83,78,32,2,5,5,4,4,5,4,4,4,0,28,1,1,1,0
274,62,62,75,52,71,55,70,90,57,29,79,56,13,76,55,20,77,47,2,2,4,6,5,4,5,2,6,0,56,0,3,2,1
275,3,88,100,11,88,100,53,62,80,56,95,84,66,70,100,36,88,86,4,2,4,3,3,3,6,2,2,0,61,0,1,2,0
276,0,100,100,100,100,100,50,100,100,0,100,100,100,17,100,14,78,100,4,5,5,3,1,6,1,1,5,0,26,1,1,1,0
277,21,0,100,63,56,100,51,62,87,54,38,100,35,0,100,52,36,77,1,4,4,2,1,2,1,4,2,0,37,0,3,2,1
278,28,28,100,78,73,83,58,62,42,58,59,71,17,34,83,59,24,60,3,2,3,6,3,5,4,1,5,0,29,0,2,1,1
279,12,92,100,95,95,100,11,96,3,83,85,100,4,72,100,86,73,96,1,3,2,7,6,6,4,1,7,0,74,0,1,1,1
280,23,31,94,67,79,80,61,66,78,0,71,49,32,58,80,0,99,0,5,5,5,2,3,3,3,2,4,0,55,0,1,2,1
281,62,62,100,100,100,100,72,92,100,20,81,76,98,73,100,100,100,72,1,4,4,7,1,7,5,6,2,0,21,0,1,1,0
282,0,76,100,100,100,100,50,100,25,100,100,99,0,27,100,100,76,84,1,2,1,2,1,6,1,1,2,0,46,0,3,2,1
283,0,100,100,100,100,100,50,100,0,100,100,100,0,100,100,100,100,0,1,1,4,4,3,5,3,6,6,0,67,0,1,1,1
284,11,85,97,85,80,35,56,89,42,19,83,74,25,40,35,36,69,41,1,2,3,4,2,2,3,2,4,0,40,0,1,1,1
285,36,18,100,73,31,100,33,83,71,63,27,81,5,17,100,26,26,99,2,3,2,3,3,3,3,2,5,0,58,0,1,2,1
286,0,100,100,100,100,100,20,100,100,0,100,100,100,69,100,9,84,100,6,2,6,4,2,1,2,1,2,0,37,1,1,0,0
287,4,93,20,11,96,57,57,85,9,70,72,69,5,54,57,97,85,2,2,2,5,5,4,3,7,5,3,0,30,1,1,1,1
288,0,100,100,38,71,84,24,67,59,100,100,21,37,90,84,24,78,59,1,2,2,3,2,5,3,2,6,0,40,1,3,2,1
289,76,72,54,38,52,53,65,77,70,59,71,65,21,33,53,72,61,57,5,4,6,5,3,4,5,4,4,0,30,1,3,2,1
290,0,78,100,0,100,15,4,90,12,6,77,82,13,95,15,22,53,55,2,5,3,4,4,6,4,3,5,0,51,1,0,1,1
291,0,25,100,100,100,100,46,86,23,29,79,76,12,28,100,17,85,0,2,3,1,3,4,6,4,3,5,0,48,0,1,2,1
292,35,19,100,5,93,81,56,100,45,100,100,63,0,22,81,41,66,56,3,4,3,4,6,5,7,2,6,0,49,1,1,2,1
293,64,57,57,60,55,61,33,65,58,64,65,62,38,83,61,51,49,43,4,4,4,5,4,4,4,4,4,0,32,0,1,2,1
294,19,70,87,37,63,74,66,96,57,77,61,92,4,68,74,74,75,65,4,3,3,5,6,6,3,5,3,0,45,1,1,2,1
295,100,100,100,100,100,85,20,81,74,66,41,100,81,82,85,0,87,72,7,7,7,1,1,6,1,7,5,0,44,1,1,2,1
296,37,93,77,64,72,84,27,100,32,73,84,58,14,37,84,21,100,24,6,2,5,5,5,6,3,2,7,0,56,1,1,2,1
297,0,84,98,1,99,77,40,100,0,83,22,93,0,71,77,23,70,73,2,5,6,5,5,7,4,6,6,0,41,0,1,1,1
298,16,66,100,83,69,100,19,38,75,48,8,66,44,64,100,77,68,82,1,1,2,5,2,3,1,1,6,0,41,0,1,2,1
299,11,92,98,43,10,99,41,87,87,25,67,91,26,3,99,1,99,10,3,3,4,3,1,4,2,2,3,0,62,0,1,1,1
300,22,32,88,84,86,68,56,83,34,55,59,91,93,40,68,9,88,23,2,2,2,1,1,6,1,1,4,0,56,1,3,2,0
301,16,71,64,88,83,58,31,59,60,40,76,82,46,69,58,40,60,41,2,4,4,2,1,5,2,2,2,0,46,0,3,2,1
302,61,34,79,72,83,78,26,89,2,84,83,44,0,70,78,27,38,58,3,3,4,5,3,4,2,4,3,0,23,1,1,2,1
303,0,100,100,52,77,50,50,90,100,23,83,89,81,49,50,0,100,100,1,3,1,4,7,5,5,1,2,0,44,0,1,0,1
304,26,36,100,100,80,100,44,89,100,0,84,100,0,26,100,100,81,100,3,3,3,4,4,5,4,1,5,0,68,0,1,2,1
305,13,92,93,7,92,83,69,76,95,14,18,95,27,66,83,12,90,87,3,1,2,6,2,6,4,1,3,0,41,1,1,2,1
306,0,100,100,100,100,87,0,100,0,0,79,100,0,0,87,100,100,0,1,1,1,6,1,6,1,5,6,0,67,0,1,1,1
307,1,100,14,85,82,13,12,78,27,80,77,74,81,90,13,71,34,64,3,5,4,5,3,5,1,5,5,0,40,1,0,2,1
308,0,100,100,100,76,100,28,30,62,0,31,100,45,27,100,23,56,29,1,1,4,1,4,4,5,3,7,0,40,0,1,1,0
309,0,100,100,100,100,100,0,67,100,14,25,100,75,100,100,100,100,100,1,1,1,7,5,7,5,1,4,0,33,0,1,1,0
310,1,98,100,1,100,84,0,100,35,100,100,74,0,98,84,100,99,84,1,4,1,3,3,6,5,4,6,0,59,0,1,1,1
311,0,100,100,92,97,95,0,97,95,98,91,95,94,95,95,100,98,7,2,3,5,2,5,5,4,4,5,0,30,0,1,1,0
312,0,100,100,20,20,100,1,85,100,51,26,100,1,92,100,99,100,100,1,1,1,2,1,5,1,1,5,0,67,0,1,2,1
313,46,33,96,99,98,74,90,64,96,11,93,90,51,94,74,38,30,95,2,2,4,5,1,5,1,2,6,0,42,0,1,2,1
314,1,66,100,97,100,100,4,80,65,91,92,36,32,87,100,93,87,64,3,6,4,1,3,4,1,1,7,0,23,0,1,1,1
315,37,22,100,42,36,100,52,79,59,83,62,85,30,8,100,0,85,24,7,6,5,4,5,6,5,6,7,0,26,1,1,2,1
316,5,98,91,75,84,98,23,99,32,98,99,100,4,85,98,1,88,99,1,2,2,2,2,7,1,6,2,0,42,0,1,1,1
317,8,90,99,76,50,98,21,66,60,88,31,100,9,89,98,87,56,57,1,2,2,1,2,7,2,1,6,0,55,1,1,1,1
318,79,69,100,44,61,100,43,86,60,69,61,88,7,35,100,0,99,70,5,6,6,2,1,1,2,5,3,0,44,0,1,2,0
319,0,100,100,100,100,24,51,100,0,0,100,71,100,53,24,100,67,63,1,7,1,1,1,4,3,1,4,0,34,0,1,2,0
320,76,84,68,88,80,88,79,88,73,16,60,79,33,40,88,75,35,86,4,3,5,2,7,5,6,6,4,0,37,0,1,2,1
321,0,100,0,100,100,0,0,100,0,0,100,0,100,100,0,0,100,0,1,1,1,1,1,1,1,1,1,0,35,1,3,2,0
322,0,100,100,88,83,88,48,42,67,8,17,100,24,17,88,0,100,10,3,2,5,1,5,5,4,6,7,0,26,1,1,1,1
323,48,6,100,51,53,57,78,100,5,0,100,75,100,68,57,12,89,100,1,5,1,5,1,6,4,1,6,0,63,0,1,1,0
324,63,23,98,39,67,78,42,73,30,63,62,82,14,59,78,39,69,59,4,5,5,4,5,5,4,3,7,0,25,0,0,2,1
325,69,31,100,0,85,58,57,100,0,77,56,100,0,56,58,0,100,100,6,4,6,7,7,6,5,2,6,0,32,0,4,2,1
326,0,50,100,76,51,98,0,100,0,88,82,100,0,72,98,91,63,98,2,2,1,2,1,6,2,1,7,0,33,0,1,0,1
327,10,86,100,100,100,75,50,69,59,23,75,61,31,19,75,11,89,86,2,4,5,2,5,5,3,2,3,0,50,1,1,2,2
328,0,100,0,20,78,34,4,64,40,49,76,65,18,83,34,28,63,49,1,1,1,1,1,1,1,1,1,0,29,0,1,2,0
329,80,78,99,29,85,95,85,76,87,98,98,100,12,72,95,84,79,99,3,4,5,4,5,7,5,5,7,0,48,0,3,1,1
